fileSize,duration,audio_id,area_start,area_end,category_01,category_02,category_03,note,audioType,gender,generation,dialect
4057244,23.0,14.도움요청_762027_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_762096_label,6.666666666666667,13.821666666666667,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_762114_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_762146_label,6.666666666666667,13.078666666666669,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_762251_label,6.666666666666667,11.488666666666667,일반(위급),도움요청,여_도움요청_119에전화해,119 불러주세요,voice,female,senior,standard
4057244,23.0,14.도움요청_762258_label,6.666666666666667,11.488666666666667,일반(위급),도움요청,여_도움요청_119에전화해,119 불러주세요,voice,female,senior,standard
4057244,23.0,14.도움요청_762264_label,6.666666666666667,13.078666666666669,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_762275_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_762318_label,6.666666666666667,11.746666666666668,일반(위급),도움요청,여_도움요청_119에전화해,119 불러주세요,voice,female,senior,standard
4057244,23.0,14.도움요청_762493_label,6.666666666666667,11.746666666666668,일반(위급),도움요청,여_도움요청_119에전화해,119 불러주세요,voice,female,senior,standard
4057244,23.0,14.도움요청_762657_label,6.666666666666667,13.078666666666669,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_762732_label,6.666666666666667,13.821666666666667,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_762764_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_762791_label,6.666666666666667,12.010666666666667,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_762805_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_762902_label,6.666666666666667,13.078666666666669,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_762954_label,6.666666666666667,11.746666666666668,일반(위급),도움요청,여_도움요청_119에전화해,119에 신고해 주세요,voice,female,senior,standard
4057244,23.0,14.도움요청_763158_label,6.666666666666667,11.615666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_763161_label,6.666666666666667,13.821666666666667,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_763203_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_763366_label,6.666666666666667,12.938666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_763372_label,6.666666666666667,13.821666666666667,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_763477_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_763574_label,6.666666666666667,13.821666666666667,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_763668_label,6.666666666666667,13.821666666666667,일반(위급),도움요청,남_도움요청_구급차 불러주세요,여기 응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_763851_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_763993_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_764016_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_764032_label,6.666666666666667,12.938666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_764301_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_764320_label,6.666666666666667,11.615666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_764336_label,6.666666666666667,12.404666666666667,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_764387_label,6.666666666666667,12.706666666666667,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_764452_label,6.666666666666667,11.777666666666669,일반(위급),도움요청,남_도움요청_구급차 불러주세요,응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_764524_label,6.666666666666667,13.821666666666667,일반(위급),도움요청,남_도움요청_구급차 불러주세요,여기 응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_764530_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_764599_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_764612_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_764613_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_764666_label,6.666666666666667,11.731666666666667,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_764681_label,6.666666666666667,13.821666666666667,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_764788_label,6.666666666666667,12.521666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_765062_label,6.666666666666667,11.731666666666667,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_765184_label,6.666666666666667,13.821666666666667,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_765185_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_765297_label,6.666666666666667,11.801666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_765343_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_765346_label,6.666666666666667,13.821666666666667,일반(위급),도움요청,남_도움요청_구급차 불러주세요,여기 응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_765516_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_765526_label,6.666666666666667,13.078666666666669,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_765548_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_765574_label,6.666666666666667,12.521666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_765723_label,6.666666666666667,12.706666666666667,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_765817_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_765949_label,6.666666666666667,11.801666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_766002_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_766008_label,6.666666666666667,13.821666666666667,일반(위급),도움요청,남_도움요청_구급차 불러주세요,여기 응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_766010_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_766021_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_766091_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_766104_label,6.666666666666667,12.404666666666667,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_766215_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_766245_label,6.666666666666667,11.777666666666669,일반(위급),도움요청,남_도움요청_구급차 불러주세요,응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_766307_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_766348_label,6.666666666666667,13.078666666666669,일반(위급),도움요청,남_도움요청_구급차 불러주세요,구급차 좀 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_766525_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_구급차 불러주세요,응급차 불러줘요,voice,male,adult,standard
4057244,23.0,14.도움요청_766655_label,6.666666666666667,13.310666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 부탁해요,voice,male,adult,standard
4057244,23.0,14.도움요청_766792_label,6.666666666666667,11.746666666666668,일반(위급),도움요청,여_도움요청_신고해주세요,신고해 주세요,voice,female,senior,standard
4057244,23.0,14.도움요청_766814_label,6.666666666666667,11.488666666666667,일반(위급),도움요청,여_도움요청_신고해주세요,신고해 주세요,voice,female,senior,standard
4057244,23.0,14.도움요청_766815_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 좀 해주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_767044_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 부탁해요,voice,male,adult,standard
4057244,23.0,14.도움요청_767131_label,6.666666666666667,11.746666666666668,일반(위급),도움요청,여_도움요청_신고해주세요,신고 좀 해주세요,voice,female,senior,standard
4057244,23.0,14.도움요청_767227_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 부탁해요,voice,male,adult,standard
4057244,23.0,14.도움요청_767315_label,6.666666666666667,12.938666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 좀 해주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_767319_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 부탁해요,voice,male,adult,standard
4057244,23.0,14.도움요청_767364_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 좀 해주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_767368_label,6.666666666666667,13.031666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 부탁해요,voice,male,adult,standard
4057244,23.0,14.도움요청_767404_label,6.666666666666667,13.821666666666667,일반(위급),도움요청,남_도움요청_신고해주세요,신고 좀 해주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_767603_label,6.666666666666667,11.703666666666669,일반(위급),도움요청,여_도움요청_신고해주세요,신고 좀 해주세요,voice,female,senior,standard
4057244,23.0,14.도움요청_767613_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 부탁해요,voice,male,adult,standard
4057244,23.0,14.도움요청_767618_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 부탁해요,voice,male,adult,standard
4057244,23.0,14.도움요청_767750_label,6.666666666666667,12.985666666666669,일반(위급),도움요청,남_도움요청_신고해주세요,신고 좀 해주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_767953_label,6.666666666666667,11.488666666666667,일반(위급),도움요청,여_도움요청_신고해주세요,신고 좀 해주세요,voice,female,senior,standard
4057244,23.0,14.도움요청_767960_label,6.666666666666667,11.488666666666667,일반(위급),도움요청,여_도움요청_신고해주세요,신고해 주세요,voice,female,senior,standard
4057244,23.0,14.도움요청_767992_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 좀 해주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_768115_label,6.666666666666667,11.703666666666669,일반(위급),도움요청,여_도움요청_신고해주세요,신고해 주세요,voice,female,senior,standard
4057244,23.0,14.도움요청_768239_label,6.666666666666667,11.746666666666668,일반(위급),도움요청,여_도움요청_신고해주세요,신고 좀 해주세요,voice,female,senior,standard
4057244,23.0,14.도움요청_768401_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 부탁해요,voice,male,adult,standard
4057244,23.0,14.도움요청_768614_label,6.666666666666667,13.356666666666667,일반(위급),도움요청,남_도움요청_신고해주세요,신고 부탁해요,voice,male,adult,standard
4057244,23.0,14.도움요청_768786_label,6.666666666666667,13.310666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 부탁해요,voice,male,adult,standard
4057244,23.0,14.도움요청_768797_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 좀 해주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_768799_label,6.666666666666667,13.031666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 부탁해요,voice,male,adult,standard
4057244,23.0,14.도움요청_768968_label,6.666666666666667,11.488666666666667,일반(위급),도움요청,여_도움요청_신고해주세요,신고 좀 해주세요,voice,female,senior,standard
4057244,23.0,14.도움요청_769040_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 좀 해주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_769122_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 좀 해주세요,voice,male,adult,standard
4057244,23.0,14.도움요청_769185_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 부탁해요,voice,male,adult,standard
4057244,23.0,14.도움요청_769219_label,6.666666666666667,11.703666666666669,일반(위급),도움요청,여_도움요청_신고해주세요,신고해 주세요,voice,female,senior,standard
4057244,23.0,14.도움요청_769288_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 부탁해요,voice,male,adult,standard
4057244,23.0,14.도움요청_769296_label,6.666666666666667,13.356666666666667,일반(위급),도움요청,남_도움요청_신고해주세요,신고 부탁해요,voice,male,adult,standard
4057244,23.0,14.도움요청_769311_label,6.666666666666667,11.746666666666668,일반(위급),도움요청,여_도움요청_신고해주세요,신고해 주세요,voice,female,senior,standard
4057244,23.0,14.도움요청_769543_label,6.666666666666667,11.166666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 부탁해요,voice,male,adult,standard
4057244,23.0,14.도움요청_769974_label,6.666666666666667,13.176666666666668,일반(위급),도움요청,남_도움요청_신고해주세요,신고 부탁해요,voice,male,adult,standard
4107340,11.642,14.도움요청_117267_label,4.821,7.361,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘,voice,female,adult,standard
4107340,11.642,14.도움요청_121375_label,1.9104999999999999,4.6605,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘,voice,female,adult,standard
4107340,11.642,14.도움요청_127830_label,1.3284000000000002,4.2484,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4107340,11.642,14.도움요청_128083_label,1.3284000000000002,4.1284,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4107340,11.642,14.도움요청_135030_label,1.3284000000000002,4.0984,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘,voice,female,adult,standard
4107340,11.642,14.도움요청_135965_label,4.821,7.641,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_102496_label,1.1612,4.2212,일반(위급),도움요청,여_도움요청_개만지지마_개짖는소리,개만지지마,voice,female,adult,standard
4149548,10.806,14.도움요청_102864_label,2.602,5.612,일반(위급),도움요청,여_도움요청_개만지지마_개짖는소리,개만지지마,voice,female,adult,standard
4149548,10.806,14.도움요청_103344_label,1.1612,4.151199999999999,일반(위급),도움요청,여_도움요청_개만지지마_개짖는소리,개만지지마,voice,female,adult,standard
4149548,10.806,14.도움요청_103475_label,2.602,5.682,일반(위급),도움요청,여_도움요청_개만지지마_개짖는소리,개만지지마,voice,female,adult,standard
4149548,10.806,14.도움요청_103535_label,2.602,5.582,일반(위급),도움요청,여_도움요청_개만지지마_개짖는소리,개만지지마,voice,female,adult,standard
4149548,10.806,14.도움요청_103626_label,1.7014999999999998,5.4815,일반(위급),도움요청,여_도움요청_개만지지마_개짖는소리,개만지지마,voice,female,adult,standard
4149548,10.806,14.도움요청_103910_label,1.1612,4.1612,일반(위급),도움요청,여_도움요청_개만지지마_개짖는소리,개만지지마,voice,female,adult,standard
4149548,10.806,14.도움요청_104031_label,4.403,7.443,일반(위급),도움요청,여_도움요청_개만지지마_개짖는소리,개만지지마,voice,female,adult,standard
4149548,10.806,14.도움요청_104040_label,4.403,7.463,일반(위급),도움요청,여_도움요청_개만지지마_개짖는소리,개만지지마,voice,female,adult,standard
4149548,10.806,14.도움요청_104132_label,1.1612,4.151199999999999,일반(위급),도움요청,여_도움요청_개만지지마_개짖는소리,개만지지마,voice,female,adult,standard
4149548,10.806,14.도움요청_104276_label,4.403,7.423,일반(위급),도움요청,여_도움요청_개만지지마_개짖는소리,개만지지마,voice,female,adult,standard
4149548,10.806,14.도움요청_104591_label,2.602,6.052,일반(위급),도움요청,여_도움요청_개만지지마_개짖는소리,개만지지마,voice,female,adult,standard
4149548,10.806,14.도움요청_104796_label,4.403,8.123000000000001,일반(위급),도움요청,여_도움요청_개만지지마_개짖는소리,개만지지마,voice,female,adult,standard
4149548,10.806,14.도움요청_117862_label,2.602,5.612,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_118286_label,2.602,5.332,일반(위급),도움요청,남_도움요청_도와주세요_개짖는소리,도와주세요,voice,male,adult,standard
4149548,10.806,14.도움요청_120791_label,2.602,5.652,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_121268_label,1.7014999999999998,4.7515,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_121579_label,1.1612,4.2812,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_121612_label,1.1612,4.2112,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_121643_label,1.1612,4.2912,일반(위급),도움요청,남_도움요청_도와주세요_개짖는소리,도와주세요,voice,male,adult,standard
4149548,10.806,14.도움요청_121831_label,4.403,7.863,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_121871_label,4.403,7.423,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_121936_label,1.1612,4.6812000000000005,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_122140_label,4.403,7.003,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘,voice,female,adult,standard
4149548,10.806,14.도움요청_122203_label,2.602,6.142,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_122342_label,4.403,7.043,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘,voice,female,adult,standard
4149548,10.806,14.도움요청_122446_label,2.602,5.262,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_122574_label,2.602,6.132,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_123583_label,2.602,5.822,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_124114_label,2.602,5.602,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_125002_label,1.7014999999999998,4.8715,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘,voice,female,adult,standard
4149548,10.806,14.도움요청_125116_label,2.602,5.712,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_125335_label,1.7014999999999998,4.8015,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_126901_label,2.602,5.392,일반(위급),도움요청,남_도움요청_도와주세요_개짖는소리,도와주세요,voice,male,adult,standard
4149548,10.806,14.도움요청_127032_label,1.1612,4.1212,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_127376_label,2.602,5.732,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_127509_label,1.1612,4.2112,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_127553_label,2.602,5.192,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘,voice,female,adult,standard
4149548,10.806,14.도움요청_127574_label,1.7014999999999998,4.8614999999999995,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_127583_label,4.403,7.173,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘,voice,female,adult,standard
4149548,10.806,14.도움요청_128729_label,1.7014999999999998,4.5615000000000006,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘,voice,female,adult,standard
4149548,10.806,14.도움요청_128981_label,1.7014999999999998,4.9015,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘,voice,female,adult,standard
4149548,10.806,14.도움요청_128985_label,4.403,7.363,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_131432_label,1.7014999999999998,4.5715,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_131747_label,4.403,7.443,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_132048_label,1.7014999999999998,5.2415,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_133148_label,1.1612,4.2212,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_133284_label,1.7014999999999998,5.0115,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_134036_label,2.602,5.672,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_134406_label,1.7014999999999998,5.5315,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_134464_label,1.7014999999999998,4.9815000000000005,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_134896_label,4.403,7.143,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘,voice,female,adult,standard
4149548,10.806,14.도움요청_135240_label,1.1612,4.1912,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_135993_label,1.1612,4.3512,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_136259_label,4.403,7.263,일반(위급),도움요청,남_도움요청_도와주세요_개짖는소리,도와주세요,voice,male,adult,standard
4149548,10.806,14.도움요청_136613_label,2.602,6.262,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_136779_label,4.403,7.533,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_136784_label,4.403,7.903,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_137226_label,4.403,7.183,일반(위급),도움요청,남_도움요청_도와주세요_개짖는소리,도와주세요,voice,male,adult,standard
4149548,10.806,14.도움요청_137435_label,1.1612,4.2512,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_137923_label,1.7014999999999998,4.5015,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
4149548,10.806,14.도움요청_138071_label,2.602,5.652,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
4149548,10.806,14.도움요청_138541_label,4.403,7.863,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
